,bnds,time,member,lat,lat_bnds,lon,lon_bnds,time_bnds,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,mrro,crs
10158,1,2080-04-01,3,37.0625,37.125,25.3125,25.375,2080-05-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10159,1,2080-04-01,4,37.0625,37.125,25.3125,25.375,2080-05-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10160,1,2080-05-01,0,37.0625,37.125,25.3125,25.375,2080-06-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.017578125,-2147483647
10161,1,2080-05-01,1,37.0625,37.125,25.3125,25.375,2080-06-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0048828125,-2147483647
10162,1,2080-05-01,2,37.0625,37.125,25.3125,25.375,2080-06-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10163,1,2080-05-01,3,37.0625,37.125,25.3125,25.375,2080-06-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10164,1,2080-05-01,4,37.0625,37.125,25.3125,25.375,2080-06-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10165,1,2080-06-01,0,37.0625,37.125,25.3125,25.375,2080-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0078125,-2147483647
10166,1,2080-06-01,1,37.0625,37.125,25.3125,25.375,2080-07-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0107421875,-2147483647
10167,1,2080-06-01,2,37.0625,37.125,25.3125,25.375,2080-07-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10168,1,2080-06-01,3,37.0625,37.125,25.3125,25.375,2080-07-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10169,1,2080-06-01,4,37.0625,37.125,25.3125,25.375,2080-07-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10170,1,2080-07-01,0,37.0625,37.125,25.3125,25.375,2080-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0048828125,-2147483647
10171,1,2080-07-01,1,37.0625,37.125,25.3125,25.375,2080-08-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
10172,1,2080-07-01,2,37.0625,37.125,25.3125,25.375,2080-08-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10173,1,2080-07-01,3,37.0625,37.125,25.3125,25.375,2080-08-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10174,1,2080-07-01,4,37.0625,37.125,25.3125,25.375,2080-08-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10175,1,2080-08-01,0,37.0625,37.125,25.3125,25.375,2080-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.00390625,-2147483647
10176,1,2080-08-01,1,37.0625,37.125,25.3125,25.375,2080-09-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.07910156,-2147483647
10177,1,2080-08-01,2,37.0625,37.125,25.3125,25.375,2080-09-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10178,1,2080-08-01,3,37.0625,37.125,25.3125,25.375,2080-09-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10179,1,2080-08-01,4,37.0625,37.125,25.3125,25.375,2080-09-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10180,1,2080-09-01,0,37.0625,37.125,25.3125,25.375,2080-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.001953125,-2147483647
10181,1,2080-09-01,1,37.0625,37.125,25.3125,25.375,2080-10-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.022460938,-2147483647
10182,1,2080-09-01,2,37.0625,37.125,25.3125,25.375,2080-10-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10183,1,2080-09-01,3,37.0625,37.125,25.3125,25.375,2080-10-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10184,1,2080-09-01,4,37.0625,37.125,25.3125,25.375,2080-10-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10185,1,2080-10-01,0,37.0625,37.125,25.3125,25.375,2080-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.07421875,-2147483647
10186,1,2080-10-01,1,37.0625,37.125,25.3125,25.375,2080-11-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.09765625,-2147483647
10187,1,2080-10-01,2,37.0625,37.125,25.3125,25.375,2080-11-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10188,1,2080-10-01,3,37.0625,37.125,25.3125,25.375,2080-11-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10189,1,2080-10-01,4,37.0625,37.125,25.3125,25.375,2080-11-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10190,1,2080-11-01,0,37.0625,37.125,25.3125,25.375,2080-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,1.0751953,-2147483647
10191,1,2080-11-01,1,37.0625,37.125,25.3125,25.375,2080-12-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.23632812,-2147483647
10192,1,2080-11-01,2,37.0625,37.125,25.3125,25.375,2080-12-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10193,1,2080-11-01,3,37.0625,37.125,25.3125,25.375,2080-12-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10194,1,2080-11-01,4,37.0625,37.125,25.3125,25.375,2080-12-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10195,1,2080-12-01,0,37.0625,37.125,25.3125,25.375,2081-01-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,2.4423828,-2147483647
10196,1,2080-12-01,1,37.0625,37.125,25.3125,25.375,2081-01-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.09375,-2147483647
10197,1,2080-12-01,2,37.0625,37.125,25.3125,25.375,2081-01-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10198,1,2080-12-01,3,37.0625,37.125,25.3125,25.375,2081-01-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10199,1,2080-12-01,4,37.0625,37.125,25.3125,25.375,2081-01-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10200,1,2081-01-01,0,37.0625,37.125,25.3125,25.375,2081-02-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,2.4580078,-2147483647
10201,1,2081-01-01,1,37.0625,37.125,25.3125,25.375,2081-02-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.92871094,-2147483647
10202,1,2081-01-01,2,37.0625,37.125,25.3125,25.375,2081-02-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10203,1,2081-01-01,3,37.0625,37.125,25.3125,25.375,2081-02-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10204,1,2081-01-01,4,37.0625,37.125,25.3125,25.375,2081-02-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10205,1,2081-02-01,0,37.0625,37.125,25.3125,25.375,2081-03-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,1.6181641,-2147483647
10206,1,2081-02-01,1,37.0625,37.125,25.3125,25.375,2081-03-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.056640625,-2147483647
10207,1,2081-02-01,2,37.0625,37.125,25.3125,25.375,2081-03-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10208,1,2081-02-01,3,37.0625,37.125,25.3125,25.375,2081-03-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10209,1,2081-02-01,4,37.0625,37.125,25.3125,25.375,2081-03-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10210,1,2081-03-01,0,37.0625,37.125,25.3125,25.375,2081-04-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,1.5888672,-2147483647
10211,1,2081-03-01,1,37.0625,37.125,25.3125,25.375,2081-04-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.3642578,-2147483647
10212,1,2081-03-01,2,37.0625,37.125,25.3125,25.375,2081-04-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10213,1,2081-03-01,3,37.0625,37.125,25.3125,25.375,2081-04-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10214,1,2081-03-01,4,37.0625,37.125,25.3125,25.375,2081-04-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10215,1,2081-04-01,0,37.0625,37.125,25.3125,25.375,2081-05-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.21777344,-2147483647
10216,1,2081-04-01,1,37.0625,37.125,25.3125,25.375,2081-05-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.3857422,-2147483647
10217,1,2081-04-01,2,37.0625,37.125,25.3125,25.375,2081-05-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10218,1,2081-04-01,3,37.0625,37.125,25.3125,25.375,2081-05-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10219,1,2081-04-01,4,37.0625,37.125,25.3125,25.375,2081-05-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10220,1,2081-05-01,0,37.0625,37.125,25.3125,25.375,2081-06-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.034179688,-2147483647
10221,1,2081-05-01,1,37.0625,37.125,25.3125,25.375,2081-06-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.033203125,-2147483647
10222,1,2081-05-01,2,37.0625,37.125,25.3125,25.375,2081-06-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10223,1,2081-05-01,3,37.0625,37.125,25.3125,25.375,2081-06-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10224,1,2081-05-01,4,37.0625,37.125,25.3125,25.375,2081-06-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10225,1,2081-06-01,0,37.0625,37.125,25.3125,25.375,2081-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.018554688,-2147483647
10226,1,2081-06-01,1,37.0625,37.125,25.3125,25.375,2081-07-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.5019531,-2147483647
10227,1,2081-06-01,2,37.0625,37.125,25.3125,25.375,2081-07-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10228,1,2081-06-01,3,37.0625,37.125,25.3125,25.375,2081-07-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10229,1,2081-06-01,4,37.0625,37.125,25.3125,25.375,2081-07-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10230,1,2081-07-01,0,37.0625,37.125,25.3125,25.375,2081-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0068359375,-2147483647
10231,1,2081-07-01,1,37.0625,37.125,25.3125,25.375,2081-08-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
10232,1,2081-07-01,2,37.0625,37.125,25.3125,25.375,2081-08-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10233,1,2081-07-01,3,37.0625,37.125,25.3125,25.375,2081-08-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10234,1,2081-07-01,4,37.0625,37.125,25.3125,25.375,2081-08-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10235,1,2081-08-01,0,37.0625,37.125,25.3125,25.375,2081-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.00390625,-2147483647
10236,1,2081-08-01,1,37.0625,37.125,25.3125,25.375,2081-09-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.057617188,-2147483647
10237,1,2081-08-01,2,37.0625,37.125,25.3125,25.375,2081-09-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10238,1,2081-08-01,3,37.0625,37.125,25.3125,25.375,2081-09-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10239,1,2081-08-01,4,37.0625,37.125,25.3125,25.375,2081-09-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10240,1,2081-09-01,0,37.0625,37.125,25.3125,25.375,2081-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0029296875,-2147483647
10241,1,2081-09-01,1,37.0625,37.125,25.3125,25.375,2081-10-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.013671875,-2147483647
10242,1,2081-09-01,2,37.0625,37.125,25.3125,25.375,2081-10-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10243,1,2081-09-01,3,37.0625,37.125,25.3125,25.375,2081-10-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10244,1,2081-09-01,4,37.0625,37.125,25.3125,25.375,2081-10-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10245,1,2081-10-01,0,37.0625,37.125,25.3125,25.375,2081-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.026367188,-2147483647
10246,1,2081-10-01,1,37.0625,37.125,25.3125,25.375,2081-11-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.2685547,-2147483647
10247,1,2081-10-01,2,37.0625,37.125,25.3125,25.375,2081-11-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10248,1,2081-10-01,3,37.0625,37.125,25.3125,25.375,2081-11-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10249,1,2081-10-01,4,37.0625,37.125,25.3125,25.375,2081-11-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10250,1,2081-11-01,0,37.0625,37.125,25.3125,25.375,2081-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.009765625,-2147483647
10251,1,2081-11-01,1,37.0625,37.125,25.3125,25.375,2081-12-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.59472656,-2147483647
10252,1,2081-11-01,2,37.0625,37.125,25.3125,25.375,2081-12-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10253,1,2081-11-01,3,37.0625,37.125,25.3125,25.375,2081-12-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10254,1,2081-11-01,4,37.0625,37.125,25.3125,25.375,2081-12-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10255,1,2081-12-01,0,37.0625,37.125,25.3125,25.375,2082-01-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0126953125,-2147483647
10256,1,2081-12-01,1,37.0625,37.125,25.3125,25.375,2082-01-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.9863281,-2147483647
10257,1,2081-12-01,2,37.0625,37.125,25.3125,25.375,2082-01-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10258,1,2081-12-01,3,37.0625,37.125,25.3125,25.375,2082-01-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10259,1,2081-12-01,4,37.0625,37.125,25.3125,25.375,2082-01-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10260,1,2082-01-01,0,37.0625,37.125,25.3125,25.375,2082-02-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.01171875,-2147483647
10261,1,2082-01-01,1,37.0625,37.125,25.3125,25.375,2082-02-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.02734375,-2147483647
10262,1,2082-01-01,2,37.0625,37.125,25.3125,25.375,2082-02-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10263,1,2082-01-01,3,37.0625,37.125,25.3125,25.375,2082-02-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10264,1,2082-01-01,4,37.0625,37.125,25.3125,25.375,2082-02-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10265,1,2082-02-01,0,37.0625,37.125,25.3125,25.375,2082-03-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.08300781,-2147483647
10266,1,2082-02-01,1,37.0625,37.125,25.3125,25.375,2082-03-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.02734375,-2147483647
10267,1,2082-02-01,2,37.0625,37.125,25.3125,25.375,2082-03-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
10268,1,2082-02-01,3,37.0625,37.125,25.3125,25.375,2082-03-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
